machine_id,time_stamp,cpu_util_precent,mem_util_percent,mem_gps,mkpi,net_in,net_out,disk_io_percent
m_1831,23140,66.0,95,,,38.57,31.8,10
m_1831,23150,69.0,94,,,38.57,31.8,10
m_1831,23160,69.0,94,,,38.57,31.8,8
m_1831,23170,64.0,94,,,38.57,31.8,8
m_1831,23180,63.0,93,,,38.57,31.8,8
m_1831,23190,63.0,93,,,38.57,31.8,8
m_1831,23200,67.0,94,,,38.57,31.8,8
m_1831,23210,68.0,94,,,38.57,31.8,8
m_1831,23220,60.0,93,,,38.57,31.8,7
m_1831,23230,59.0,93,,,38.57,31.8,7
m_1831,23240,63.0,93,,,38.57,31.8,7
m_1831,23250,73.0,93,,,38.57,31.8,7
m_1831,23260,60.0,93,,,38.57,31.8,7
m_1831,23270,57.0,93,,,38.57,31.8,7
m_1831,23280,61.0,94,,,38.57,31.8,9
m_1831,23290,60.0,94,,,38.57,31.8,9
m_1831,23300,62.0,94,,,38.58,31.8,9
m_1831,23310,63.0,93,,,38.58,31.8,9
m_1831,23320,59.0,94,,,38.58,31.8,9
m_1831,23330,66.0,93,,,38.58,31.8,9
m_1831,23340,75.0,94,,,38.58,31.8,8
m_1831,23350,59.0,94,,,38.58,31.8,8
m_1831,23360,59.0,94,,,38.58,31.8,8
m_1831,23370,56.0,94,,,38.58,31.8,8
m_1831,23380,53.0,93,,,38.58,31.8,8
m_1831,23390,53.0,93,,,38.58,31.8,8
m_1831,23400,57.0,93,,,38.58,31.8,5
m_1831,23410,60.0,93,,,38.58,31.8,5
m_1831,23420,57.0,93,,,38.58,31.8,5
m_1831,23430,57.0,93,,,38.58,31.8,5
m_1831,23440,53.0,93,,,38.58,31.8,5
m_1831,23450,54.0,92,,,38.58,31.8,5
m_1831,23460,57.0,91,,,38.58,31.8,14
m_1831,23470,60.0,92,,,38.58,31.8,14
m_1831,23480,63.0,91,,,38.58,31.8,14
m_1831,23490,55.0,91,,,38.58,31.8,14
m_1831,23500,68.0,91,,,38.58,31.8,14
m_1831,23510,57.0,91,,,38.58,31.8,14
m_1831,23520,57.0,91,,,38.58,31.8,9
m_1831,23530,52.0,91,,,38.58,31.8,9
m_1831,23540,57.0,90,,,38.58,31.8,9
m_1831,23550,57.0,90,,,38.58,31.8,9
m_1831,23560,53.0,90,,,38.58,31.8,9
m_1831,23570,50.0,90,,,38.58,31.8,9
m_1831,23580,50.0,90,,,38.58,31.8,10
m_1831,23590,54.0,90,,,38.58,31.8,10
m_1831,23600,63.0,91,,,38.58,31.8,10
m_1831,23610,70.0,92,,,38.58,31.8,10
m_1831,23620,58.0,92,,,38.58,31.8,10
m_1831,23630,54.0,92,,,38.58,31.8,10
m_1831,23640,54.0,91,,,38.58,31.8,10
m_1831,23650,55.0,91,,,38.58,31.8,10
m_1831,23660,56.0,91,,,38.59,31.8,10
m_1831,23670,55.0,92,,,38.59,31.8,10
m_1831,23680,79.0,92,,,38.59,31.8,10
m_1831,23690,59.0,92,,,38.59,31.8,10
m_1831,23700,60.0,92,,,38.59,31.8,5
m_1831,23710,69.0,93,,,38.59,31.8,5
m_1831,23720,62.0,93,,,38.59,31.8,5
m_1831,23730,58.0,93,,,38.59,31.8,5
m_1831,23740,58.0,94,,,38.59,31.8,5
m_1831,23750,54.0,94,,,38.59,31.8,5
m_1831,23760,64.0,95,,,38.59,31.8,5
m_1831,23770,68.0,96,,,38.59,31.8,5
m_1831,23780,67.0,95,,,38.59,31.8,5
m_1831,23790,68.0,96,,,38.59,31.8,5
m_1831,23800,65.0,96,,,38.59,31.8,5
m_1831,23810,67.0,97,,,38.59,31.8,5
m_1831,23820,63.0,96,,,38.59,31.8,12
m_1831,23830,73.0,97,,,38.59,31.8,12
m_1831,23840,65.0,96,,,38.59,31.81,12
m_1831,23850,61.0,96,,,38.59,31.81,12
m_1831,23860,62.0,95,,,38.59,31.81,12
m_1831,23870,63.0,94,,,38.59,31.81,12
m_1831,23880,54.0,94,,,38.59,31.81,14
m_1831,23890,53.0,93,,,38.59,31.81,14
m_1831,23900,57.0,94,,,38.59,31.81,14
m_1831,23910,58.0,94,,,38.59,31.81,14
m_1831,23920,72.0,94,,,38.59,31.81,14
m_1831,23930,67.0,95,,,38.59,31.81,14
m_1831,23940,62.0,95,,,38.59,31.81,7
m_1831,23950,61.0,95,,,38.59,31.81,7
m_1831,23960,67.0,96,,,38.59,31.81,7
m_1831,23970,66.0,96,,,38.59,31.81,7
m_1831,23980,67.0,97,,,38.59,31.81,7
m_1831,23990,64.0,97,,,38.59,31.81,7
m_1831,24000,62.0,97,,,38.59,31.81,9
m_1831,24010,65.0,97,,,38.59,31.81,9
m_1831,24020,81.0,97,,,38.59,31.81,9
m_1831,24030,68.0,96,,,38.59,31.81,9
m_1831,24040,59.0,96,,,38.59,31.81,9
m_1831,24050,60.0,96,,,38.59,31.81,9
m_1831,24120,62.0,96,,,38.6,31.81,8
m_1831,24130,64.0,95,,,38.6,31.81,8
m_1831,24140,64.0,95,,,38.6,31.81,8
m_1831,24150,61.0,94,,,38.6,31.81,8
m_1831,24160,61.0,96,,,38.6,31.81,8
m_1831,24170,69.0,96,,,38.6,31.81,8
m_1831,24180,64.0,96,,,38.6,31.81,11
m_1831,24190,61.0,96,,,38.6,31.81,11
m_1831,24200,60.0,96,,,38.6,31.81,11
m_1831,24210,67.0,94,,,38.6,31.81,11
m_1831,24220,55.0,94,,,38.6,31.81,11
m_1831,24230,55.0,95,,,38.6,31.81,11
m_1831,24240,56.0,95,,,38.6,31.81,7
m_1831,24250,59.0,95,,,38.6,31.81,7
m_1831,24260,77.0,94,,,38.6,31.81,7
m_1831,24270,58.0,94,,,38.6,31.81,7
m_1831,24280,54.0,94,,,38.6,31.81,7
m_1831,24290,52.0,94,,,38.6,31.81,7
m_1831,24300,56.0,95,,,38.6,31.81,9
m_1831,24310,61.0,95,,,38.6,31.81,9
m_1831,24320,59.0,96,,,38.6,31.81,9
m_1831,24330,77.0,95,,,38.6,31.81,9
m_1831,24340,66.0,96,,,38.6,31.81,9
m_1831,24350,64.0,96,,,38.6,31.81,9
m_1831,24360,57.0,94,,,38.6,31.81,8
m_1831,24370,61.0,96,,,38.6,31.81,8
m_1831,24380,61.0,97,,,38.6,31.81,8
m_1831,24390,59.0,98,,,38.6,31.81,8
m_1831,24400,59.0,96,,,38.6,31.81,8
m_1831,24410,63.0,95,,,38.6,31.82,8
m_1831,24420,61.0,96,,,38.6,31.82,12
m_1831,24430,66.0,97,,,38.6,31.82,12
m_1831,24440,66.0,95,,,38.6,31.82,12
m_1831,24450,60.0,95,,,38.6,31.82,12
m_1831,24460,65.0,96,,,38.6,31.82,12
m_1831,24470,63.0,96,,,38.6,31.82,12
m_1831,24480,61.0,95,,,38.6,31.82,9
m_1831,24490,67.0,96,,,38.6,31.82,9
m_1831,24500,59.0,95,,,38.6,31.82,9
m_1831,24510,71.0,96,,,38.6,31.82,9
m_1831,24520,58.0,96,,,38.6,31.82,9
m_1831,24530,59.0,95,,,38.61,31.82,9
m_1831,24540,56.0,95,,,38.61,31.82,11
m_1831,24550,57.0,95,,,38.61,31.82,11
m_1831,24560,75.0,95,,,38.61,31.82,11
m_1831,24570,56.0,95,,,38.61,31.82,11
m_1831,24580,59.0,96,,,38.61,31.82,11
m_1831,24590,60.0,95,,,38.61,31.82,11
m_1831,24600,56.0,93,,,38.61,31.82,9
m_1831,24610,61.0,94,,,38.61,31.82,9
m_1831,24620,61.0,96,,,38.61,31.82,9
m_1831,24630,65.0,96,,,38.61,31.82,9
m_1831,24640,84.0,97,,,38.61,31.82,9
m_1831,24650,67.0,94,,,38.61,31.82,9
m_1831,24660,59.0,93,,,38.61,31.82,9
m_1831,24670,61.0,92,,,38.61,31.82,9
m_1831,24680,59.0,92,,,38.61,31.82,9
m_1831,24690,62.0,92,,,38.61,31.82,9
m_1831,24700,57.0,92,,,38.61,31.82,9
m_1831,24710,62.0,92,,,38.61,31.82,9
m_1831,24720,64.0,91,,,38.61,31.82,9
m_1831,24730,60.0,91,,,38.61,31.82,9
m_1831,24740,55.0,91,,,38.61,31.82,9
m_1831,24750,56.0,92,,,38.61,31.82,9
m_1831,24760,49.0,92,,,38.61,31.82,9
m_1831,24770,51.0,91,,,38.61,31.82,9
m_1831,24780,57.0,91,,,38.61,31.82,5
m_1831,24790,52.0,91,,,38.61,31.82,5
m_1831,24800,44.0,90,,,38.61,31.82,5
m_1831,24810,51.0,89,,,38.61,31.82,5
m_1831,24820,42.0,89,,,38.61,31.82,5
m_1831,24830,42.0,88,,,38.61,31.82,5
m_1831,24840,41.0,89,,,38.61,31.82,8
m_1831,24850,44.0,89,,,38.61,31.82,8
m_1831,24860,57.0,90,,,38.61,31.82,8
m_1831,24870,41.0,87,,,38.61,31.82,8
m_1831,24880,43.0,87,,,38.61,31.82,8
m_1831,24890,43.0,87,,,38.61,31.82,8
m_1831,24900,42.0,87,,,38.61,31.82,14
m_1831,24910,46.0,87,,,38.61,31.82,14
m_1831,24920,60.0,86,,,38.61,31.82,14
m_1831,24930,38.0,86,,,38.61,31.82,14
m_1831,24940,40.0,86,,,38.61,31.82,14
m_1831,24950,37.0,86,,,38.61,31.82,14
m_1831,24960,39.0,86,,,38.61,31.82,11
m_1831,24970,38.0,86,,,38.61,31.82,11
m_1831,24980,38.0,86,,,38.61,31.82,11
m_1831,24990,39.0,86,,,38.61,31.82,11
m_1831,25000,41.0,86,,,38.61,31.82,11
m_1831,25010,40.0,86,,,38.61,31.82,11
m_1831,25020,45.0,87,,,38.61,31.82,7
m_1831,25030,49.0,87,,,38.62,31.82,7
m_1831,25040,39.0,88,,,38.62,31.82,7
m_1831,25050,47.0,87,,,38.62,31.82,7
m_1831,25060,40.0,88,,,38.62,31.82,7
m_1831,25070,41.0,89,,,38.62,31.83,7
m_1831,25080,48.0,89,,,38.62,31.83,7
m_1831,25090,39.0,89,,,38.62,31.83,7
m_1831,25100,35.0,89,,,38.62,31.83,7
m_1831,25110,39.0,86,,,38.62,31.83,7
m_1831,25120,34.0,85,,,38.62,31.83,7
m_1831,25130,30.0,85,,,38.62,31.83,7
m_1831,25140,29.0,85,,,38.62,31.83,11
m_1831,25150,42.0,85,,,38.62,31.83,11
m_1831,25160,30.0,85,,,38.62,31.83,11
m_1831,25170,26.0,85,,,38.62,31.83,11
m_1831,25180,27.0,85,,,38.62,31.83,11
m_1831,25190,29.0,85,,,38.62,31.83,11
m_1831,25260,23.0,83,,,38.62,31.83,4
m_1831,25270,30.0,83,,,38.62,31.83,4
m_1831,25280,33.0,85,,,38.62,31.83,4
m_1831,25290,37.0,86,,,38.62,31.83,4
m_1831,25300,60.0,86,,,38.62,31.83,4
m_1831,25310,44.0,87,,,38.62,31.83,4
m_1831,25320,44.0,88,,,38.62,31.83,9
m_1831,25330,44.0,88,,,38.62,31.83,9
m_1831,25340,38.0,87,,,38.62,31.83,9
m_1831,25350,41.0,87,,,38.62,31.83,9
m_1831,25360,49.0,86,,,38.62,31.83,9
m_1831,25370,33.0,85,,,38.62,31.83,9
m_1831,25510,40.0,86,,,38.62,31.83,11
m_1831,26490,24.0,88,,,38.64,31.84,6
m_1831,26500,26.0,88,,,38.64,31.84,6
m_1831,26510,31.0,88,,,38.64,31.85,6
m_1831,26520,39.0,88,,,38.64,31.85,6
m_1831,26530,29.0,88,,,38.64,31.85,6
m_1831,26540,26.0,88,,,38.64,31.85,6
m_1831,26550,32.0,88,,,38.64,31.85,6
m_1831,26560,35.0,88,,,38.64,31.85,6
m_1831,26570,26.0,88,,,38.64,31.85,6
m_1831,26580,25.0,88,,,38.64,31.85,5
m_1831,26590,29.0,88,,,38.64,31.85,5
m_1831,26600,30.0,88,,,38.64,31.85,5
m_1831,26610,29.0,88,,,38.64,31.85,5
m_1831,26620,34.0,87,,,38.64,31.85,5
m_1831,26630,27.0,88,,,38.64,31.85,5
m_1831,26640,23.0,88,,,38.64,31.85,4
m_1831,26650,29.0,89,,,38.64,31.85,4
m_1831,26660,28.0,89,,,38.64,31.85,4
m_1831,26670,24.0,89,,,38.64,31.85,4
m_1831,26680,35.0,89,,,38.64,31.85,4
m_1831,26690,34.0,89,,,38.64,31.85,4
m_1831,26700,30.0,87,,,38.64,31.85,6
m_1831,26710,45.0,88,,,38.64,31.85,6
m_1831,26720,27.0,88,,,38.64,31.85,6
m_1831,26730,34.0,89,,,38.64,31.85,6
m_1831,26740,36.0,89,,,38.64,31.85,6
m_1831,26750,36.0,89,,,38.64,31.85,6
m_1831,26820,43.0,92,,,38.64,31.85,6
m_1831,26830,47.0,92,,,38.64,31.85,6
m_1831,26840,63.0,91,,,38.64,31.85,6
m_1831,26850,42.0,92,,,38.64,31.85,6
m_1831,26860,43.0,92,,,38.64,31.85,6
m_1831,26870,43.0,92,,,38.64,31.85,6
m_1831,26880,43.0,92,,,38.64,31.85,6
m_1831,26890,46.0,93,,,38.64,31.85,6
m_1831,26900,47.0,93,,,38.64,31.85,6
m_1831,26910,46.0,93,,,38.64,31.85,6
m_1831,26920,47.0,94,,,38.64,31.85,6
m_1831,26930,50.0,94,,,38.64,31.85,6
m_1831,26940,51.0,95,,,38.64,31.85,4
m_1831,26950,50.0,95,,,38.64,31.85,4
m_1831,26960,49.0,95,,,38.64,31.85,4
m_1831,26970,50.0,95,,,38.64,31.85,4
m_1831,26980,49.0,95,,,38.64,31.85,4
m_1831,26990,50.0,95,,,38.64,31.85,4
m_1831,27010,62.0,95,,,38.64,31.85,5
m_1831,27020,42.0,95,,,38.64,31.85,5
m_1831,27030,40.0,95,,,38.64,31.85,5
m_1831,27040,49.0,96,,,38.65,31.85,5
m_1831,27050,43.0,95,,,38.65,31.85,5
m_1831,27060,42.0,94,,,38.65,31.85,8
m_1831,27070,41.0,94,,,38.65,31.85,8
m_1831,27080,66.0,94,,,38.65,31.85,8
m_1831,27090,36.0,94,,,38.65,31.85,8
m_1831,27100,34.0,94,,,38.65,31.85,8
m_1831,27110,32.0,93,,,38.65,31.85,8
m_1831,27120,30.0,93,,,38.65,31.85,8
m_1831,27130,33.0,92,,,38.65,31.85,8
m_1831,27140,43.0,92,,,38.65,31.85,8
m_1831,27150,35.0,90,,,38.65,31.85,8
m_1831,27160,27.0,89,,,38.65,31.85,8
m_1831,27170,25.0,89,,,38.65,31.85,8
m_1831,27180,25.0,89,,,38.65,31.85,6
m_1831,27190,29.0,90,,,38.65,31.85,6
m_1831,27200,27.0,90,,,38.65,31.85,6
m_1831,27210,26.0,89,,,38.65,31.85,6
m_1831,27220,25.0,89,,,38.65,31.85,6
m_1831,27230,27.0,89,,,38.65,31.86,6
m_1831,27240,31.0,90,,,38.65,31.86,5
m_1831,27250,32.0,90,,,38.65,31.86,5
m_1831,27260,30.0,90,,,38.65,31.86,5
m_1831,27270,33.0,91,,,38.65,31.86,5
m_1831,27280,28.0,91,,,38.65,31.86,5
m_1831,27290,31.0,90,,,38.65,31.86,5
m_1831,27300,29.0,90,,,38.65,31.86,5
m_1831,27310,39.0,91,,,38.65,31.86,5
m_1831,27320,35.0,91,,,38.65,31.86,5
m_1831,27330,39.0,91,,,38.65,31.86,5
m_1831,27340,51.0,92,,,38.65,31.86,5
m_1831,27350,42.0,91,,,38.65,31.86,5
m_1831,27360,43.0,91,,,38.65,31.86,5
m_1831,27370,50.0,91,,,38.65,31.86,5
m_1831,27380,49.0,92,,,38.65,31.86,5
m_1831,27390,59.0,92,,,38.65,31.86,5
m_1831,27400,47.0,93,,,38.65,31.86,5
m_1831,27410,44.0,92,,,38.65,31.86,5
m_1831,27420,41.0,92,,,38.65,31.86,6
m_1831,27430,37.0,93,,,38.65,31.86,6
m_1831,27440,48.0,91,,,38.65,31.86,6
m_1831,27450,38.0,91,,,38.65,31.86,6
m_1831,27460,33.0,92,,,38.65,31.86,6
m_1831,27480,32.0,92,,,38.65,31.86,7
m_1831,27490,33.0,93,,,38.65,31.86,7
m_1831,27500,32.0,93,,,38.65,31.86,7
m_1831,27510,30.0,92,,,38.65,31.86,7
m_1831,27520,30.0,92,,,38.65,31.86,7
m_1831,27530,30.0,92,,,38.65,31.86,7
m_1831,27540,36.0,93,,,38.65,31.86,4
m_1831,27550,39.0,93,,,38.65,31.86,4
m_1831,27560,48.0,93,,,38.65,31.86,4
m_1831,27570,49.0,94,,,38.65,31.86,4
m_1831,27580,33.0,93,,,38.65,31.86,4
m_1831,27590,34.0,93,,,38.65,31.86,4
m_1831,27600,39.0,93,,,38.65,31.86,6
m_1831,27610,35.0,92,,,38.65,31.86,6
m_1831,27620,31.0,92,,,38.65,31.86,6
m_1831,27630,38.0,93,,,38.65,31.86,6
m_1831,27640,31.0,93,,,38.65,31.86,6
m_1831,27650,31.0,93,,,38.65,31.86,6
m_1831,27660,30.0,93,,,38.65,31.86,7
m_1831,27670,35.0,94,,,38.65,31.86,7
m_1831,27680,49.0,94,,,38.65,31.86,7
m_1831,27690,34.0,94,,,38.65,31.86,7
m_1831,27700,31.0,94,,,38.65,31.86,7
m_1831,27710,35.0,93,,,38.65,31.86,7
m_1831,27720,31.0,92,,,38.66,31.86,5
m_1831,27730,32.0,92,,,38.66,31.86,5
m_1831,27740,28.0,91,,,38.66,31.86,5
m_1831,27750,50.0,91,,,38.66,31.86,5
m_1831,27760,32.0,91,,,38.66,31.86,5
m_1831,27770,31.0,92,,,38.66,31.86,5
m_1831,27780,30.0,92,,,38.66,31.86,6
m_1831,27790,31.0,92,,,38.66,31.86,6
m_1831,27800,28.0,92,,,38.66,31.86,6
m_1831,27810,29.0,91,,,38.66,31.86,6
m_1831,27820,27.0,91,,,38.66,31.86,6
m_1831,27830,26.0,91,,,38.66,31.86,6
m_1831,27840,28.0,92,,,38.66,31.86,6
m_1831,27850,24.0,91,,,38.66,31.86,6
m_1831,27860,29.0,90,,,38.66,31.86,6
m_1831,27870,24.0,90,,,38.66,31.86,6
m_1831,27880,31.0,89,,,38.66,31.86,6
m_1831,27890,23.0,89,,,38.66,31.86,6
m_1831,27900,20.0,89,,,38.66,31.86,4
m_1831,27910,29.0,89,,,38.66,31.86,4
m_1831,27920,27.0,89,,,38.66,31.86,4
m_1831,27930,23.0,89,,,38.66,31.86,4
m_1831,27940,26.0,89,,,38.66,31.86,4
m_1831,27950,23.0,90,,,38.66,31.86,4
m_1831,27960,39.0,89,,,38.66,31.86,5
m_1831,27970,23.0,89,,,38.66,31.86,5
m_1831,27980,21.0,89,,,38.66,31.86,5
m_1831,27990,24.0,88,,,38.66,31.87,5
m_1831,28000,34.0,89,,,38.66,31.87,5
m_1831,28010,33.0,90,,,38.66,31.87,5
m_1831,28020,32.0,90,,,38.66,31.87,5
m_1831,28030,35.0,90,,,38.66,31.87,5
m_1831,28040,49.0,90,,,38.66,31.87,5
m_1831,28050,31.0,90,,,38.66,31.87,5
m_1831,28060,32.0,90,,,38.66,31.87,5
m_1831,28070,34.0,90,,,38.66,31.87,5
m_1831,28080,35.0,91,,,38.66,31.87,6
m_1831,28090,33.0,90,,,38.66,31.87,6
m_1831,28100,31.0,91,,,38.66,31.87,6
m_1831,28110,27.0,91,,,38.66,31.87,6
m_1831,28120,33.0,91,,,38.66,31.87,6
m_1831,28130,32.0,91,,,38.66,31.87,6
m_1831,28140,30.0,91,,,38.66,31.87,8
m_1831,28150,32.0,91,,,38.66,31.87,8
m_1831,28160,31.0,90,,,38.66,31.87,8
m_1831,28170,24.0,91,,,38.66,31.87,8
m_1831,28180,31.0,91,,,38.66,31.87,8
m_1831,28190,25.0,89,,,38.66,31.87,8
m_1831,28200,20.0,88,,,38.66,31.87,6
m_1831,28210,31.0,87,,,38.66,31.87,6
m_1831,28220,20.0,87,,,38.66,31.87,6
m_1831,28230,21.0,87,,,38.66,31.87,6
m_1831,28240,24.0,88,,,38.66,31.87,6
m_1831,28250,38.0,88,,,38.66,31.87,6
m_1831,28260,38.0,89,,,38.66,31.87,10
m_1831,28270,37.0,89,,,38.66,31.87,10
m_1831,28280,36.0,89,,,38.66,31.87,10
m_1831,28290,32.0,89,,,38.66,31.87,10
m_1831,28300,29.0,89,,,38.66,31.87,10
m_1831,28310,29.0,90,,,38.66,31.87,10
m_1831,28320,50.0,90,,,38.66,31.87,6
m_1831,28330,41.0,91,,,38.66,31.87,6
m_1831,28340,28.0,91,,,38.66,31.87,6
m_1831,28350,30.0,91,,,38.66,31.87,6
m_1831,28360,29.0,91,,,38.66,31.87,6
m_1831,28370,29.0,91,,,38.67,31.87,6
m_1831,28380,27.0,90,,,38.67,31.87,5
m_1831,28390,24.0,88,,,38.67,31.87,5
m_1831,28400,21.0,88,,,38.67,31.87,5
m_1831,28410,24.0,88,,,38.67,31.87,5
m_1831,28420,28.0,88,,,38.67,31.87,5
m_1831,28430,24.0,88,,,38.67,31.87,5
m_1831,28440,27.0,88,,,38.67,31.87,5
m_1831,28450,32.0,88,,,38.67,31.87,5
m_1831,28460,23.0,88,,,38.67,31.87,5
m_1831,28470,26.0,88,,,38.67,31.87,5
m_1831,28480,25.0,89,,,38.67,31.87,5
m_1831,28490,28.0,89,,,38.67,31.87,5
m_1831,28500,39.0,89,,,38.67,31.87,5
m_1831,28510,34.0,89,,,38.67,31.87,5
m_1831,28520,30.0,89,,,38.67,31.87,5
m_1831,28530,28.0,89,,,38.67,31.87,5
m_1831,28540,29.0,89,,,38.67,31.87,5
m_1831,28550,31.0,90,,,38.67,31.87,5
m_1831,28560,42.0,90,,,38.67,31.87,8
m_1831,28570,31.0,90,,,38.67,31.87,8
m_1831,28580,30.0,90,,,38.67,31.87,8
m_1831,28590,31.0,91,,,38.67,31.87,8
m_1831,28600,34.0,91,,,38.67,31.87,8
m_1831,28610,47.0,92,,,38.67,31.87,8
m_1831,28620,29.0,91,,,38.67,31.87,9
m_1831,28630,34.0,90,,,38.67,31.87,9
m_1831,28640,31.0,91,,,38.67,31.87,9
m_1831,28650,27.0,90,,,38.67,31.87,9
m_1831,28660,28.0,90,,,38.67,31.87,9
m_1831,28670,35.0,91,,,38.67,31.87,9
m_1831,28680,33.0,91,,,38.67,31.87,8
m_1831,28690,43.0,92,,,38.67,31.87,8
m_1831,28700,42.0,93,,,38.67,31.87,8
m_1831,28710,31.0,93,,,38.67,31.87,8
m_1831,28720,37.0,93,,,38.67,31.87,8
m_1831,28730,36.0,94,,,38.67,31.87,8
m_1831,28740,45.0,94,,,38.67,31.87,8
m_1831,28750,53.0,95,,,38.67,31.87,8
m_1831,28760,37.0,96,,,38.67,31.87,8
m_1831,28770,36.0,96,,,38.67,31.87,8
m_1831,28780,52.0,95,,,38.67,31.87,8
m_1831,28790,32.0,95,,,38.67,31.87,8
m_1831,28800,33.0,95,,,38.67,31.87,9
m_1831,28810,38.0,95,,,38.67,31.87,9
m_1831,28820,47.0,96,,,38.67,31.87,9
m_1831,28830,52.0,94,,,38.67,31.88,9
m_1831,28840,69.0,94,,,38.67,31.88,9
m_1831,28850,57.0,94,,,38.67,31.88,9
m_1831,28860,63.0,94,,,38.68,31.88,13
m_1831,28870,60.0,94,,,38.68,31.88,13
m_1831,28880,61.0,94,,,38.68,31.88,13
m_1831,28890,63.0,95,,,38.68,31.88,13
m_1831,28900,60.0,95,,,38.68,31.88,13
m_1831,28910,58.0,95,,,38.68,31.88,13
m_1831,28920,60.0,95,,,38.68,31.88,13
m_1831,28930,66.0,96,,,38.68,31.88,13
m_1831,28940,64.0,96,,,38.68,31.88,13
m_1831,28950,58.0,96,,,38.68,31.88,13
m_1831,28960,60.0,96,,,38.68,31.88,13
m_1831,28970,63.0,97,,,38.68,31.88,13
m_1831,28980,60.0,97,,,38.68,31.89,6
m_1831,28990,58.0,97,,,38.68,31.89,6
m_1831,29000,48.0,96,,,38.68,31.89,6
m_1831,29010,45.0,95,,,38.69,31.89,6
m_1831,29020,50.0,95,,,38.69,31.89,6
m_1831,29030,54.0,95,,,38.69,31.89,6
m_1831,29040,48.0,95,,,38.69,31.89,10
m_1831,29050,55.0,95,,,38.69,31.89,10
m_1831,29060,53.0,95,,,38.69,31.89,10
m_1831,29070,66.0,95,,,38.69,31.89,10
m_1831,29080,55.0,95,,,38.69,31.89,10
m_1831,29090,69.0,94,,,38.69,31.89,10
m_1831,29100,57.0,93,,,38.69,31.89,9
m_1831,29110,64.0,94,,,38.69,31.89,9
m_1831,29120,63.0,94,,,38.69,31.89,9
m_1831,29130,74.0,96,,,38.69,31.9,9
m_1831,29140,73.0,95,,,38.69,31.9,9
m_1831,29150,60.0,95,,,38.69,31.9,9
m_1831,29160,59.0,96,,,38.7,31.9,10
m_1831,29170,63.0,95,,,38.7,31.9,10
m_1831,29180,63.0,95,,,38.7,31.9,10
m_1831,29190,62.0,95,,,38.7,31.9,10
m_1831,29200,67.0,96,,,38.7,31.9,10
m_1831,29210,81.0,96,,,38.7,31.9,10
m_1831,29220,63.0,95,,,38.7,31.9,5
m_1831,29230,58.0,94,,,38.7,31.9,5
m_1831,29240,54.0,93,,,38.7,31.9,5
m_1831,29250,60.0,92,,,38.7,31.9,5
m_1831,29260,59.0,92,,,38.7,31.9,5
m_1831,29270,55.0,93,,,38.7,31.9,5
m_1831,29280,57.0,93,,,38.7,31.9,12
m_1831,29290,53.0,93,,,38.7,31.91,12
m_1831,29300,45.0,94,,,38.7,31.91,12
m_1831,29310,51.0,93,,,38.7,31.91,12
m_1831,29320,48.0,94,,,38.71,31.91,12
m_1831,29330,48.0,93,,,38.71,31.91,12
m_1831,29340,46.0,94,,,38.71,31.91,10
m_1831,29350,53.0,93,,,38.71,31.91,10
m_1831,29360,42.0,92,,,38.71,31.91,10
m_1831,29370,42.0,91,,,38.71,31.91,10
m_1831,29380,54.0,91,,,38.71,31.91,10
m_1831,29390,40.0,91,,,38.71,31.91,10
m_1831,29400,41.0,91,,,38.71,31.91,7
m_1831,29410,64.0,91,,,38.71,31.91,7
m_1831,29420,41.0,92,,,38.71,31.91,7
m_1831,29430,41.0,92,,,38.71,31.91,7
m_1831,29440,41.0,91,,,38.71,31.92,7
m_1831,29450,38.0,92,,,38.71,31.92,7
m_1831,29460,38.0,91,,,38.71,31.92,5
m_1831,29470,36.0,91,,,38.71,31.92,5
m_1831,29480,57.0,91,,,38.71,31.92,5
m_1831,29490,37.0,91,,,38.71,31.92,5
m_1831,29500,38.0,91,,,38.72,31.92,5
m_1831,29510,38.0,91,,,38.72,31.92,5
m_1831,29520,40.0,92,,,38.72,31.92,4
m_1831,29530,45.0,92,,,38.72,31.92,4
m_1831,29540,41.0,92,,,38.72,31.92,4
m_1831,29560,42.0,92,,,38.72,31.92,4
m_1831,29570,45.0,92,,,38.72,31.92,4
m_1831,29580,52.0,93,,,38.72,31.92,4
m_1831,29590,59.0,93,,,38.72,31.92,4
m_1831,29600,56.0,92,,,38.72,31.93,4
m_1831,29610,63.0,93,,,38.72,31.93,4
m_1831,29620,50.0,93,,,38.72,31.93,4
m_1831,29630,54.0,92,,,38.72,31.93,4
m_1831,29640,60.0,93,,,38.72,31.93,6
m_1831,29650,61.0,92,,,38.72,31.93,6
m_1831,29660,59.0,93,,,38.72,31.93,6
m_1831,29670,50.0,92,,,38.73,31.93,6
m_1831,29680,57.0,93,,,38.73,31.93,6
m_1831,29690,56.0,93,,,38.73,31.93,6
m_1831,29700,40.0,93,,,38.73,31.93,5
m_1831,29710,46.0,93,,,38.73,31.93,5
m_1831,29720,44.0,94,,,38.73,31.93,5
m_1831,29730,46.0,95,,,38.73,31.93,5
m_1831,29740,42.0,94,,,38.73,31.93,5
m_1831,29750,67.0,94,,,38.73,31.94,5
m_1831,29760,46.0,94,,,38.73,31.94,5
m_1831,29770,40.0,94,,,38.73,31.94,5
m_1831,29780,43.0,94,,,38.73,31.94,5
m_1831,29790,48.0,94,,,38.73,31.94,5
m_1831,29800,47.0,94,,,38.73,31.94,5
